"[2, 1, 0, 1, 0, 2, 1, 0, 2]",[-20. -20. -16. -20. -16. -20. -20. -16. -20.]
"[2, 1, 2, 1, 2, 1, 1, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 1, 2, 1, 2, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 2, 0, 0, 0, 0, 1, 2]",[-16. -20.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 0, 1, 2, 2, 1, 0, 0]",[-20. -20. -16. -20.   0.   0. -20.   0.   0.]
"[0, 1, 0, 0, 2, 0, 0, 2, 1]","[1.67918923 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 1, 0, 0, 1, 2, 0, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 0, 1, 0, 2, 1, 2, 2]","[  9.77482002 -19.03376      0.           0.           1.91033494
   0.           0.           0.           0.        ]"
"[1, 1, 0, 1, 0, 2, 1, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 1, 1, 2, 0, 0, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 1, 2, 0, 2, 0, 0, 1]","[-20.        -20.        -20.        -20.        -16.        -20.
   1.5647639   0.          0.       ]"
"[2, 1, 0, 0, 1, 0, 1, 2, 2]","[-20.         -20.           9.56019535   0.           0.
   0.           0.           0.         -18.1900807 ]"
"[2, 1, 2, 1, 2, 1, 0, 2, 1]",[-20. -20.   0.   0.   0.   0.   0.   0.   0.]
"[2, 2, 1, 1, 1, 0, 0, 0, 2]","[-34.6688064 -20.        -36.        -36.        -20.          7.902848
   0.          0.        -19.2872   ]"
"[2, 0, 1, 0, 0, 0, 0, 1, 2]","[-20.         -16.         -35.71081223 -16.           3.06071747
   0.         -16.           0.           0.        ]"
"[2, 0, 1, 0, 2, 0, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 2, 0, 0, 0, 1, 1, 0]",[-20.   0.   0.   0.   0.   0.   0.   0.   2.]
"[0, 0, 2, 0, 0, 2, 1, 1, 0]",[-28.8   0.    0.    0.    0.    0.    0.    0.    0. ]
"[0, 1, 0, 0, 0, 1, 2, 2, 0]",[-16. -20.   0.   0.   0.   0.   0.   0.   0.]
"[2, 0, 1, 0, 0, 2, 0, 0, 1]","[-20.           0.15767971   0.           0.           0.
   0.           0.           0.           0.        ]"
"[1, 0, 1, 1, 2, 2, 1, 2, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 2, 0, 0, 1, 1, 2, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 0, 2, 1, 0, 0, 1, 2, 0]",[3.6 0.  0.  0.  0.  0.  0.  0.  0. ]
"[2, 0, 1, 1, 2, 2, 1, 0, 0]",[  0.   0.   0.   0. -20.   0.   0.   0.   0.]
"[0, 1, 2, 2, 1, 0, 0, 0, 0]",[3.5442 0.     0.     0.     0.     0.     0.     0.     0.    ]
"[0, 0, 1, 0, 1, 0, 2, 2, 0]","[-12.68975363   0.           0.           0.           0.
   0.           0.           0.           0.        ]"
"[0, 2, 2, 1, 1, 0, 0, 0, 0]",[  0.   0.   0.   0. -20.   0.   0.   0.   0.]
"[0, 0, 1, 0, 1, 2, 0, 0, 2]","[4.82735855 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 1, 0, 2, 1, 2, 0, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 2, 1, 1, 1, 0, 2, 0, 0]","[-34.6688064  -20.         -20.         -20.         -20.
   9.98452575   0.           0.           0.        ]"
"[2, 2, 1, 1, 1, 2, 2, 1, 0]",[-20. -20. -20. -20. -20. -20. -20. -20.   0.]
"[2, 2, 1, 0, 0, 1, 0, 0, 0]",[-20. -20. -20.   0.   0.   0.   0.   0.   0.]
"[2, 1, 2, 1, 2, 1, 2, 1, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 2, 1, 0, 2, 0, 0, 1]","[-20.         -36.         -20.         -20.           0.60236143
   0.           0.           0.           0.        ]"
"[2, 2, 2, 1, 0, 0, 1, 1, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 2, 0, 0, 0, 0, 1, 1, 2]","[1.18855277 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 1, 2, 2, 0, 0, 1, 0, 1]",[-36. -20. -20. -20.   0.   0.   0.   0.   0.]
"[0, 0, 0, 2, 1, 0, 2, 1, 0]","[1.64781112 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 1, 2, 0, 0, 0, 1, 2, 0]","[7.9445791 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[2, 0, 1, 1, 2, 0, 1, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 2, 1, 0, 0, 2, 1, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 0, 1, 1, 0, 2, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 2, 0, 2, 1, 2, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 2, 1, 2, 1, 2, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 1, 0, 0, 0, 2, 2, 0]",[4.88 0.   0.   0.   0.   0.   0.   0.   0.  ]
"[0, 1, 1, 0, 2, 2, 0, 2, 1]",[3.6 0.  0.  0.  0.  0.  0.  0.  0. ]
"[2, 0, 0, 2, 0, 1, 0, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 0, 1, 0, 0, 2, 2, 0, 1]","[1.7142489 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[0, 0, 1, 1, 2, 2, 2, 0, 1]","[1.96173772 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 0, 2, 2, 0, 1, 2, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 0, 2, 0, 2, 0, 1, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 0, 0, 1, 0, 0, 0, 2, 1]","[-20.          0.0553297   0.          0.          0.          0.
   0.          0.        -20.       ]"
"[2, 1, 0, 0, 2, 0, 1, 2, 1]","[-20.         -35.93435055   2.89881628   0.           0.
   0.           0.           0.           0.        ]"
"[2, 1, 0, 0, 2, 2, 1, 0, 1]",[-20. -20. -16.   0. -20.   0.   0.   0.   0.]
"[0, 1, 2, 1, 2, 0, 0, 1, 2]",[-16. -20.   0.   0.   0.   0.   0.   0.   0.]
"[0, 1, 0, 1, 2, 0, 1, 2, 2]","[  8.92625818   0.           0.           0.           0.
 -16.           0.         -18.2857511  -18.6688064 ]"
"[1, 1, 0, 1, 2, 0, 1, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 2, 0, 1, 0, 0, 2, 1]","[-20.         -20.         -20.           1.11618553   0.
   0.           0.           0.           0.        ]"
"[0, 0, 1, 2, 0, 0, 1, 0, 2]","[5.56432758 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 1, 2, 1, 2, 2, 0, 1, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 2, 0, 0, 1, 0, 1, 0, 2]",[1.98 0.   0.   0.   0.   0.   0.   0.   0.  ]
"[2, 1, 0, 2, 0, 2, 1, 1, 0]",[-20. -20.   0.   0.   0.   0.   0.   0.   0.]
"[1, 0, 0, 1, 2, 1, 2, 0, 2]",[-39.96 -28.8  -28.8  -36.   -39.96 -39.96 -20.   -28.8  -20.  ]
"[2, 0, 1, 2, 2, 1, 1, 0, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 2.]
"[2, 0, 1, 2, 2, 1, 1, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 0, 1, 0, 2, 2, 0, 1]","[0.58223335 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 0, 0, 1, 0, 2, 1, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 0, 1, 2, 1, 0, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 2, 0, 0, 1, 0, 0, 0, 1]",[-20.   0.   0.   0. -20.   0.   0.   0.   0.]
"[0, 1, 0, 1, 2, 0, 2, 2, 1]","[-16.         -36.           3.24038411   0.           0.
   0.           0.           0.           0.        ]"
"[0, 1, 1, 2, 2, 2, 0, 1, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 1, 1, 0, 0, 0, 2, 2]",[-16. -16. -20.   0.   0.   0.   0.   0.   0.]
"[0, 2, 1, 1, 0, 2, 0, 0, 0]","[1.73080443 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 0, 0, 2, 1, 0, 1, 2, 0]",[1.98 0.   0.   0.   0.   0.   0.   0.   0.  ]
"[0, 0, 2, 2, 1, 0, 1, 2, 1]",[  0.   0. -20.   0.   0.   0.   0.   0.   0.]
"[2, 0, 1, 1, 2, 0, 2, 1, 0]",[-20. -16. -20. -20. -20.   0.   0.   0.   0.]
"[2, 0, 1, 0, 0, 2, 0, 1, 0]","[-20.          -3.168      -20.           0.05780865   0.
   0.           0.         -19.98569236   0.        ]"
"[0, 0, 2, 0, 1, 0, 1, 2, 0]","[  4.11886445   0.         -20.           0.           0.
   0.           0.           0.           0.        ]"
"[2, 0, 0, 1, 0, 2, 1, 0, 0]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 0, 1, 0, 2, 1, 0, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 1, 2, 0, 0, 0, 0, 2]",[3.6 0.  0.  0.  0.  0.  0.  0.  0. ]
"[2, 1, 0, 1, 1, 1, 2, 2, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 0, 1, 2, 2, 0, 1, 2]",[  0.   0.   0.   0.   0.   0.   0.   0. -20.]
"[2, 0, 0, 1, 0, 0, 0, 1, 2]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 0, 2, 0, 0, 1, 2, 1, 0]","[1.88337277 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 0, 0, 1, 2, 0, 2, 1, 0]","[2.44009485 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 0, 0, 0, 1, 0, 0, 2, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 0, 2, 2, 1, 0, 0, 0, 1]",[4.88 0.   0.   0.   0.   0.   0.   0.   0.  ]
"[2, 1, 0, 1, 1, 2, 1, 2, 2]","[-20.         -20.           9.90776628   0.           0.
   0.           0.           0.           0.        ]"
"[1, 1, 0, 2, 2, 2, 1, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 1, 1, 2, 2, 2, 2, 1]","[  6.7232   0.       0.       0.       0.       0.       0.       0.
 -20.    ]"
"[0, 1, 2, 1, 0, 0, 2, 2, 1]","[-16.        -36.        -20.        -20.          2.3377559   0.
 -20.          0.          0.       ]"
"[0, 0, 0, 2, 1, 2, 0, 0, 1]",[3.6 0.  0.  0.  0.  0.  0.  0.  0. ]
"[0, 1, 2, 1, 1, 1, 2, 2, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 2, 0, 1, 1, 2, 0, 0]",[-20. -20. -20.   2.   0.   0.   0.   0.   0.]
"[1, 0, 1, 0, 1, 2, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 1, 0, 2, 2, 1, 0, 2]",[7.37856 0.      0.      0.      0.      0.      0.      0.      0.     ]
"[0, 1, 1, 0, 0, 1, 2, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 2, 2, 1, 0, 1, 0, 0]",[-20. -20. -20. -20. -20.   0. -20.   0.   0.]
"[0, 0, 0, 0, 1, 0, 2, 2, 1]",[3.6 0.  0.  0.  0.  0.  0.  0.  0. ]
"[1, 0, 1, 2, 2, 2, 1, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 1, 2, 0, 1, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 2, 1, 2, 2, 1, 0, 0]",[5.904 0.    0.    0.    0.    0.    0.    0.    0.   ]
"[0, 2, 0, 0, 2, 1, 0, 0, 1]",[-16.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 0, 2, 0, 1, 2, 1, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 2, 2, 1, 2, 1, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 1, 2, 0, 0, 2, 0, 1]","[2.62971878 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 1, 0, 0, 2, 2, 0, 1, 0]","[-1.6286483  0.         0.         0.         0.         0.
  0.         0.         0.       ]"
"[0, 0, 1, 0, 2, 0, 1, 2, 0]","[3.50772651 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 1, 1, 0, 2, 0, 0, 0, 2]",[2. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 2, 1, 0, 2, 0, 0, 1, 0]","[1.280479 0.       0.       0.       0.       0.       0.       0.
 0.      ]"
"[2, 0, 1, 0, 0, 0, 1, 0, 2]","[-20.          1.9014336   0.          0.          0.          0.
   0.          0.          0.       ]"
"[1, 0, 1, 2, 2, 2, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 1, 2, 2, 0, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 0, 2, 1, 2, 1, 0, 0]","[-20.        -20.          8.3222784   0.          0.          0.
   0.          0.          0.       ]"
"[2, 1, 2, 1, 0, 0, 1, 2, 0]","[-36.         -20.         -20.         -20.           3.25785473
   0.           0.           0.           0.        ]"
"[0, 2, 1, 2, 0, 1, 0, 0, 0]","[0.81307761 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 2, 1, 1, 1, 2, 0, 0, 0]","[-20.        -20.        -20.        -20.          0.          0.
   8.3222784   0.          0.       ]"
"[2, 1, 1, 0, 0, 2, 2, 0, 1]","[-20.         -20.         -20.           0.72942206   0.
 -19.9296994    0.           0.           0.        ]"
"[2, 0, 0, 0, 0, 0, 1, 1, 2]",[-20. -16. -16. -16.   0.   0.   0.   0.   0.]
"[0, 2, 2, 0, 0, 1, 0, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 2, 2, 0, 0, 1, 2, 0, 1]",[-20. -20. -20.   0.   0.   0.   0.   0. -20.]
"[0, 1, 0, 0, 2, 0, 1, 0, 2]","[  9.32984465   0.           0.           0.96624      0.
   0.         -18.15269076   0.           0.        ]"
"[2, 0, 0, 2, 0, 0, 1, 0, 1]","[-20.          0.0627264   0.          0.          0.          0.
   0.          0.          0.       ]"
"[0, 2, 1, 2, 0, 0, 0, 1, 0]","[2.41626444 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 2, 2, 0, 0, 1, 1, 2, 1]",[-16.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 1, 0, 2, 1, 0, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 2, 0, 2, 1, 0, 2, 1]",[-20. -16. -20. -16.   0. -20.   0.   0.   0.]
"[0, 0, 1, 1, 0, 2, 2, 0, 0]","[5.9854852 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[0, 1, 0, 1, 0, 2, 2, 1, 2]","[-14.4464128 -20.          2.7225792   0.          0.          0.
   0.          0.          0.       ]"
"[2, 0, 1, 0, 2, 0, 0, 0, 1]","[-20.           0.17041143   0.           0.           0.
   0.           0.           0.           0.        ]"
"[2, 1, 0, 1, 2, 2, 0, 0, 1]","[-20.         -20.           0.66303017   0.           0.
   0.           0.           0.           0.        ]"
"[1, 2, 2, 0, 1, 2, 1, 0, 0]","[-20.       -20.       -20.         7.902848   0.         0.
   0.         0.         0.      ]"
"[2, 0, 0, 1, 0, 0, 2, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 0, 0, 1, 1, 0, 2, 2]",[-20.   -20.   -16.     4.88   0.     0.     0.     0.   -20.  ]
"[0, 0, 0, 2, 1, 1, 0, 0, 2]","[0.03920364 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 1, 0, 2, 0, 2, 1, 0, 1]",[-20.    -20.    -16.    -20.      0.396   0.      0.      0.    -20.   ]
"[0, 0, 2, 0, 2, 1, 1, 0, 0]","[  1.42620863   0.           0.           0.         -19.96118891
   0.           0.           0.           0.        ]"
"[2, 0, 1, 0, 2, 0, 0, 1, 0]",[-20.   -10.24 -20.   -16.   -20.   -16.   -16.   -20.     0.  ]
"[2, 0, 0, 0, 2, 1, 0, 1, 0]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 2, 0, 0, 1, 2, 0, 0, 1]",[3.6 0.  0.  0.  0.  0.  0.  0.  0. ]
"[2, 1, 2, 1, 1, 2, 2, 0, 1]",[-20. -20. -20. -20. -20. -20. -20.   0.   0.]
"[0, 1, 2, 1, 1, 0, 2, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 1, 1, 0, 2, 2, 2, 0]","[  4.88     0.       0.       0.       0.     -19.2872   0.       0.
   0.    ]"
"[0, 1, 0, 2, 1, 0, 2, 0, 0]","[  5.84495936 -20.           0.           0.           0.
   0.           0.           0.           0.        ]"
"[0, 2, 0, 1, 2, 0, 0, 1, 0]","[0.09565776 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 1, 2, 0, 2, 0, 0, 0, 1]","[ -4.91188091 -20.         -20.         -16.           0.
   0.           0.           0.           0.        ]"
"[2, 1, 0, 1, 2, 1, 1, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 0, 0, 0, 2, 1, 1, 2]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 2, 1, 1, 0, 0, 2, 0, 0]","[ -5.01035167 -20.         -35.27210165 -48.27163187   3.64933954
   0.           0.           0.           0.        ]"
"[2, 1, 2, 0, 2, 0, 1, 0, 1]","[-20.      -20.      -20.        0.07128   0.        0.        0.
   0.        0.     ]"
"[2, 1, 1, 2, 0, 0, 0, 2, 1]","[-20.        -20.        -20.        -20.          0.          0.
   1.5647639   0.          0.       ]"
"[2, 0, 1, 1, 1, 0, 2, 0, 2]","[-20.         -27.53878418 -20.         -20.         -20.
   9.71852502   0.           0.           0.        ]"
"[0, 1, 0, 2, 1, 2, 0, 0, 0]","[5.84106113 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 0, 1, 1, 2, 0, 1, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 1, 0, 2, 1, 0, 0, 0]",[-20.  -16.  -20.  -16.  -20.  -20.  -16.  -16.    3.6]
"[0, 1, 1, 2, 0, 2, 1, 0, 2]",[3.6 0.  0.  0.  0.  0.  0.  0.  0. ]
"[0, 1, 2, 2, 0, 1, 0, 0, 0]","[  0.19602   0.        0.      -20.        0.        0.        0.
   0.        0.     ]"
"[1, 0, 2, 1, 2, 1, 1, 2, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 1, 2, 2, 1, 1, 2, 2]",[-20.     4.88   0.     0.     0.     0.     0.     0.     0.  ]
"[2, 1, 1, 0, 2, 2, 1, 2, 1]","[-20.         -20.         -20.           0.91410065   0.
   0.         -20.           0.           0.        ]"
"[2, 1, 2, 1, 1, 1, 2, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 2, 1, 2, 0, 1, 2, 1]","[-36.       -20.       -20.       -20.       -35.9604     0.737856
   0.         0.         0.      ]"
"[2, 1, 2, 1, 2, 2, 1, 0, 1]","[-20.       -20.       -20.       -20.       -20.       -36.
 -20.         7.902848   0.      ]"
"[1, 2, 2, 1, 0, 1, 2, 2, 1]",[-20. -20.   0.   0.   0.   0.   0.   0.   0.]
"[2, 0, 2, 1, 0, 1, 1, 2, 0]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 1, 0, 0, 2, 1, 2, 0, 0]","[3.47495778 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 1, 0, 2, 1, 1, 0, 0, 2]",[-20. -20. -16.   0.   0.   0.   0.   0.   0.]
"[0, 1, 1, 2, 0, 0, 0, 2, 0]",[3.6 0.  0.  0.  0.  0.  0.  0.  0. ]
"[1, 2, 0, 2, 0, 1, 0, 2, 1]",[-20.  -20.    3.6   0.    0.    0.    0.    0.    0. ]
"[0, 0, 2, 0, 1, 2, 0, 0, 1]",[4.88 0.   0.   0.   0.   0.   0.   0.   0.  ]
"[2, 0, 1, 1, 2, 0, 2, 0, 1]","[-20.           3.71646996   0.           0.           0.
   0.           0.           0.           0.        ]"
"[0, 2, 0, 0, 2, 0, 1, 0, 1]",[-16.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 2, 1, 0, 2, 0, 1, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 1, 2, 0, 2, 0, 1, 0]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 2, 1, 1, 2, 0, 0, 0, 1]",[-20. -20. -20. -20. -20.   0.   0.   0.   0.]
"[2, 0, 0, 2, 1, 0, 0, 1, 0]",[-20.     4.88   0.     0.     0.     0.     0.     0.     0.  ]
"[2, 1, 2, 1, 1, 0, 1, 2, 2]","[-34.23260088 -20.         -20.         -20.         -20.
   9.90776628   0.           0.           0.        ]"
"[1, 2, 2, 1, 0, 1, 1, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 1, 0, 0, 1, 2, 1, 2]",[-20. -16. -20.   0.   0.   0.   0.   0.   0.]
"[2, 1, 2, 0, 2, 1, 0, 1, 0]",[-20. -20.   0.   0.   0.   0.   0.   0.   0.]
"[0, 1, 2, 0, 1, 1, 0, 2, 2]",[0.198 0.    0.    0.    0.    0.    0.    0.    0.   ]
"[0, 0, 0, 1, 0, 2, 0, 2, 1]","[3.28623919 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[2, 1, 0, 0, 0, 1, 1, 2, 2]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 1, 1, 0, 2, 2, 1, 2]",[-20.   -20.   -20.   -20.     4.88   0.     0.     0.     0.  ]
"[0, 2, 0, 2, 0, 1, 1, 0, 0]","[0.8179011 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[0, 0, 0, 0, 2, 1, 2, 1, 0]","[-14.81982029   0.           0.           0.           0.
   0.           0.           0.           0.        ]"
"[0, 0, 0, 0, 1, 1, 2, 2, 0]","[3.23055615 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[1, 2, 0, 2, 0, 1, 2, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 2, 0, 1, 0, 1, 0, 2]",[-20. -20. -20. -16. -20.   0.   0.   0.   0.]
"[2, 1, 1, 1, 2, 2, 2, 1, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 1, 1, 0, 0, 2, 1, 2]",[-20.    -16.    -20.    -20.      0.396   0.      0.      0.      0.   ]
"[0, 1, 0, 0, 1, 0, 0, 2, 2]",[-16. -20. -16.   0.   0.   0.   0.   0.   0.]
"[1, 2, 1, 2, 0, 2, 2, 1, 1]",[-20.    -20.    -20.    -20.      5.904   0.      0.      0.      0.   ]
"[2, 1, 1, 0, 2, 1, 1, 2, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[1, 0, 0, 0, 1, 2, 2, 0, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 0, 1, 0, 2, 1, 0, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 0, 2, 0, 0, 0, 1, 1, 2]","[2.43563492 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 0, 2, 0, 1, 1, 2, 0, 0]","[5.53415925 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 0, 2, 1, 0, 2, 0, 0, 1]","[  1.97999074   0.           0.         -20.           0.
   0.           0.           0.         -20.        ]"
"[0, 1, 0, 2, 0, 2, 1, 0, 0]",[-16. -20.   0.   0.   0.   0.   0.   0.   0.]
"[0, 2, 0, 0, 1, 1, 2, 0, 0]","[1.229184 0.       0.       0.       0.       0.       0.       0.
 0.      ]"
"[2, 0, 0, 2, 1, 0, 1, 0, 0]","[-20.           1.97251977   0.           0.           0.
   0.           0.           0.           0.        ]"
"[0, 1, 2, 0, 0, 2, 0, 1, 0]",[-16. -20.   0.   0.   0.   0.   0.   0.   0.]
"[2, 2, 1, 0, 0, 0, 0, 0, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[0, 1, 2, 1, 1, 2, 2, 2, 1]","[8.3222784 0.        0.        0.        0.        0.        0.
 0.        0.       ]"
"[2, 2, 1, 0, 0, 0, 0, 1, 0]",[-36. -20. -20.   0.   0.   0.   0.   0.   0.]
"[2, 1, 2, 1, 1, 2, 0, 2, 1]","[-20.         -35.81900807 -20.         -20.         -20.
 -20.           0.98558848   0.           0.        ]"
"[1, 0, 2, 2, 0, 2, 1, 0, 1]",[-20. -16. -20.   0.   0.   0.   0.   0.   0.]
"[2, 0, 1, 1, 0, 1, 0, 2, 2]",[-20.   -16.   -20.   -20.     4.88   0.     0.     0.   -20.  ]
"[0, 2, 0, 0, 1, 2, 0, 1, 0]","[  0.09565776   0.           0.           0.           0.
 -19.98105976   0.           0.           0.        ]"
"[0, 0, 2, 1, 0, 2, 0, 1, 0]",[-3.168  0.     0.     0.     0.     0.     0.     0.     0.   ]
"[0, 1, 0, 2, 1, 0, 0, 0, 2]","[  1.97983156   0.           0.         -19.60799335   0.
   0.           0.           0.           0.        ]"
"[2, 2, 1, 1, 0, 0, 2, 1, 0]","[-20.     -20.     -20.     -20.       0.3168   0.     -20.     -20.
   0.    ]"
"[1, 2, 2, 0, 1, 2, 1, 1, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 0, 0, 1, 1, 2, 0, 2]",[-20. -20.   0.   0.   0.   0.   0.   0.   0.]
"[2, 1, 2, 2, 1, 1, 0, 0, 0]",[-20. -20. -20. -20. -20.   0.   0.   0.   0.]
"[2, 1, 0, 0, 0, 1, 2, 2, 1]",[-20.   0.   0.   0.   0.   0.   0.   0.   0.]
"[1, 2, 1, 2, 0, 1, 0, 2, 1]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[2, 1, 0, 0, 1, 2, 0, 1, 0]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 1, 0, 1, 0, 2, 2, 2, 1]","[7.82300613 0.         0.         0.         0.         0.
 0.         0.         0.        ]"
"[0, 1, 2, 1, 1, 1, 2, 0, 2]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
"[0, 2, 1, 0, 2, 0, 1, 0, 0]","[ -6.32808 -36.      -20.      -16.        0.        0.        0.
   0.        0.     ]"
